FID,id,port_id,data_src_c,port_coor_,the_geom,year,portcode,country,portname,vesseltype,tonnage,tonnagesize,nofvessels,gross_tonnage__gt_thousand,tonnageindex,vesselindex
portvessels.fid-4b2aae4e_16e5c9d12f3_-2178,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Dry cargo barge,GT100-499,From 100 to 499 gross tonnage,0,0,2,4
portvessels.fid-4b2aae4e_16e5c9d12f3_-2177,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Dry cargo barge,GT150000-199999,From 150 000 to 199 999 gross tonnage,0,0,20,4
portvessels.fid-4b2aae4e_16e5c9d12f3_-2176,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Dry cargo barge,GT200000-249999,From 200 000 to 249 999 gross tonnage,0,0,21,4
portvessels.fid-4b2aae4e_16e5c9d12f3_-2175,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Dry cargo barge,GT20000-29999,From 20 000 to 29 999 gross tonnage,0,0,14,4
portvessels.fid-4b2aae4e_16e5c9d12f3_-2174,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Dry cargo barge,GT2000-2999,From 2 000 to 2 999 gross tonnage,0,0,5,4
portvessels.fid-4b2aae4e_16e5c9d12f3_-2173,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Dry cargo barge,GT250000-299999,From 250 000 to 299 999 gross tonnage,0,0,22,4
portvessels.fid-4b2aae4e_16e5c9d12f3_-2172,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Dry cargo barge,GT30000-39999,From 30 000 to 39 999 gross tonnage,0,0,15,4
portvessels.fid-4b2aae4e_16e5c9d12f3_-2171,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Dry cargo barge,GT40000-49999,From 40 000 to 49 999 gross tonnage,0,0,16,4
portvessels.fid-4b2aae4e_16e5c9d12f3_-2170,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Dry cargo barge,GT4000-4999,From 4 000 to 4 999 gross tonnage,0,0,7,4
portvessels.fid-4b2aae4e_16e5c9d12f3_-216f,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Dry cargo barge,GT50000-79999,From 50 000 to 79 999 gross tonnage,0,0,17,4
portvessels.fid-4b2aae4e_16e5c9d12f3_-216e,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Dry cargo barge,GT7000-7999,From 7 000 to 7 999 gross tonnage,0,0,10,4
portvessels.fid-4b2aae4e_16e5c9d12f3_-216d,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Dry cargo barge,GT80000-99999,From 80 000 to 99 999 gross tonnage,0,0,18,4
portvessels.fid-4b2aae4e_16e5c9d12f3_-216c,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Dry cargo barge,GT8000-8999,From 8 000 to 8 999 gross tonnage,0,0,11,4
portvessels.fid-4b2aae4e_16e5c9d12f3_-216b,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Dry cargo barge,GT9000-9999,From 9 000 to 9 999 gross tonnage,0,0,12,4
portvessels.fid-4b2aae4e_16e5c9d12f3_-216a,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Dry cargo barge,TOTAL,Total,0,0,0,4
portvessels.fid-4b2aae4e_16e5c9d12f3_-2169,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Fishing vessel,GT100-499,From 100 to 499 gross tonnage,0,0,2,5
portvessels.fid-4b2aae4e_16e5c9d12f3_-2168,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,"General cargo, non-specialised",GT_GE300000,300 000 gross tonnage or over,0,0,23,6
portvessels.fid-4b2aae4e_16e5c9d12f3_-2167,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,"General cargo, non-specialised",GT100000-149999,From 100 000 to 149 999 gross tonnage,0,0,19,6
portvessels.fid-4b2aae4e_16e5c9d12f3_-2166,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,"General cargo, non-specialised",GT10000-19999,From 10 000 to 19 999 gross tonnage,0,0,13,6
portvessels.fid-4b2aae4e_16e5c9d12f3_-2165,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,"General cargo, non-specialised",GT1000-1999,From 1 000 to 1 999 gross tonnage,0,0,4,6
portvessels.fid-4b2aae4e_16e5c9d12f3_-2164,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,"General cargo, non-specialised",GT100-499,From 100 to 499 gross tonnage,0,0,2,6
portvessels.fid-4b2aae4e_16e5c9d12f3_-2163,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,"General cargo, non-specialised",GT150000-199999,From 150 000 to 199 999 gross tonnage,0,0,20,6
portvessels.fid-4b2aae4e_16e5c9d12f3_-2162,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,"General cargo, non-specialised",GT200000-249999,From 200 000 to 249 999 gross tonnage,0,0,21,6
portvessels.fid-4b2aae4e_16e5c9d12f3_-2161,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,"General cargo, non-specialised",GT20000-29999,From 20 000 to 29 999 gross tonnage,0,0,14,6
portvessels.fid-4b2aae4e_16e5c9d12f3_-2160,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,"General cargo, non-specialised",GT2000-2999,From 2 000 to 2 999 gross tonnage,0,0,5,6
portvessels.fid-4b2aae4e_16e5c9d12f3_-215f,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,"General cargo, non-specialised",GT250000-299999,From 250 000 to 299 999 gross tonnage,0,0,22,6
portvessels.fid-4b2aae4e_16e5c9d12f3_-215e,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,"General cargo, non-specialised",GT30000-39999,From 30 000 to 39 999 gross tonnage,0,0,15,6
portvessels.fid-4b2aae4e_16e5c9d12f3_-215d,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,"General cargo, non-specialised",GT3000-3999,From 3 000 to 3 999 gross tonnage,0,0,6,6
portvessels.fid-4b2aae4e_16e5c9d12f3_-215c,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,"General cargo, non-specialised",GT40000-49999,From 40 000 to 49 999 gross tonnage,0,0,16,6
portvessels.fid-4b2aae4e_16e5c9d12f3_-215b,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,"General cargo, non-specialised",GT4000-4999,From 4 000 to 4 999 gross tonnage,0,0,7,6
portvessels.fid-4b2aae4e_16e5c9d12f3_-215a,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,"General cargo, non-specialised",GT50000-79999,From 50 000 to 79 999 gross tonnage,0,0,17,6
portvessels.fid-4b2aae4e_16e5c9d12f3_-2159,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,"General cargo, non-specialised",GT500-999,From 500 to 999 gross tonnage,0,0,3,6
portvessels.fid-4b2aae4e_16e5c9d12f3_-2158,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,"General cargo, non-specialised",GT7000-7999,From 7 000 to 7 999 gross tonnage,0,0,10,6
portvessels.fid-4b2aae4e_16e5c9d12f3_-2157,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,"General cargo, non-specialised",GT80000-99999,From 80 000 to 99 999 gross tonnage,0,0,18,6
portvessels.fid-4b2aae4e_16e5c9d12f3_-2156,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,"General cargo, non-specialised",GT8000-8999,From 8 000 to 8 999 gross tonnage,0,0,11,6
portvessels.fid-4b2aae4e_16e5c9d12f3_-2155,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,"General cargo, non-specialised",GT9000-9999,From 9 000 to 9 999 gross tonnage,0,0,12,6
portvessels.fid-4b2aae4e_16e5c9d12f3_-2154,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,"General cargo, non-specialised",TOTAL,Total,0,0,0,6
portvessels.fid-4b2aae4e_16e5c9d12f3_-2153,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Liquid bulk tanker,GT_GE300000,300 000 gross tonnage or over,0,0,23,7
portvessels.fid-4b2aae4e_16e5c9d12f3_-2152,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Liquid bulk tanker,GT1000-1999,From 1 000 to 1 999 gross tonnage,0,0,4,7
portvessels.fid-4b2aae4e_16e5c9d12f3_-2151,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Liquid bulk tanker,GT150000-199999,From 150 000 to 199 999 gross tonnage,0,0,20,7
portvessels.fid-4b2aae4e_16e5c9d12f3_-2150,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Liquid bulk tanker,TOTAL,Total,0,0,0,7
portvessels.fid-4b2aae4e_16e5c9d12f3_-214f,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Offshore activities vessel,GT10000-19999,From 10 000 to 19 999 gross tonnage,0,0,13,8
portvessels.fid-4b2aae4e_16e5c9d12f3_-214e,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Offshore activities vessel,GT1000-1999,From 1 000 to 1 999 gross tonnage,0,0,4,8
portvessels.fid-4b2aae4e_16e5c9d12f3_-214d,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Offshore activities vessel,GT100-499,From 100 to 499 gross tonnage,0,0,2,8
portvessels.fid-4b2aae4e_16e5c9d12f3_-214c,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Offshore activities vessel,GT20000-29999,From 20 000 to 29 999 gross tonnage,0,0,14,8
portvessels.fid-4b2aae4e_16e5c9d12f3_-214b,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Offshore activities vessel,GT2000-2999,From 2 000 to 2 999 gross tonnage,0,0,5,8
portvessels.fid-4b2aae4e_16e5c9d12f3_-214a,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Offshore activities vessel,GT30000-39999,From 30 000 to 39 999 gross tonnage,0,0,15,8
portvessels.fid-4b2aae4e_16e5c9d12f3_-2149,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Offshore activities vessel,GT3000-3999,From 3 000 to 3 999 gross tonnage,0,0,6,8
portvessels.fid-4b2aae4e_16e5c9d12f3_-2148,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Offshore activities vessel,GT40000-49999,From 40 000 to 49 999 gross tonnage,0,0,16,8
portvessels.fid-4b2aae4e_16e5c9d12f3_-2147,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Offshore activities vessel,GT4000-4999,From 4 000 to 4 999 gross tonnage,0,0,7,8
portvessels.fid-4b2aae4e_16e5c9d12f3_-2146,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Offshore activities vessel,GT50000-79999,From 50 000 to 79 999 gross tonnage,0,0,17,8
portvessels.fid-4b2aae4e_16e5c9d12f3_-2145,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Offshore activities vessel,GT5000-5999,From 5 000 to 5 999 gross tonnage,0,0,8,8
portvessels.fid-4b2aae4e_16e5c9d12f3_-2144,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Offshore activities vessel,GT500-999,From 500 to 999 gross tonnage,0,0,3,8
portvessels.fid-4b2aae4e_16e5c9d12f3_-2143,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Offshore activities vessel,GT7000-7999,From 7 000 to 7 999 gross tonnage,0,0,10,8
portvessels.fid-4b2aae4e_16e5c9d12f3_-2142,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Offshore activities vessel,GT8000-8999,From 8 000 to 8 999 gross tonnage,0,0,11,8
portvessels.fid-4b2aae4e_16e5c9d12f3_-2141,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Offshore activities vessel,GT9000-9999,From 9 000 to 9 999 gross tonnage,0,0,12,8
portvessels.fid-4b2aae4e_16e5c9d12f3_-2140,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,"Other type of vessel (dredger, research vessel, other)",GT_GE300000,300 000 gross tonnage or over,0,0,23,9
portvessels.fid-4b2aae4e_16e5c9d12f3_-213f,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,"Other type of vessel (dredger, research vessel, other)",GT100000-149999,From 100 000 to 149 999 gross tonnage,0,0,19,9
portvessels.fid-4b2aae4e_16e5c9d12f3_-213e,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,"Other type of vessel (dredger, research vessel, other)",GT10000-19999,From 10 000 to 19 999 gross tonnage,0,0,13,9
portvessels.fid-4b2aae4e_16e5c9d12f3_-213d,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,"Other type of vessel (dredger, research vessel, other)",GT1000-1999,From 1 000 to 1 999 gross tonnage,0,0,4,9
portvessels.fid-4b2aae4e_16e5c9d12f3_-213c,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,"Other type of vessel (dredger, research vessel, other)",GT150000-199999,From 150 000 to 199 999 gross tonnage,0,0,20,9
portvessels.fid-4b2aae4e_16e5c9d12f3_-213b,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,"Other type of vessel (dredger, research vessel, other)",GT250000-299999,From 250 000 to 299 999 gross tonnage,0,0,22,9
portvessels.fid-4b2aae4e_16e5c9d12f3_-213a,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,"Other type of vessel (dredger, research vessel, other)",GT30000-39999,From 30 000 to 39 999 gross tonnage,0,0,15,9
portvessels.fid-4b2aae4e_16e5c9d12f3_-2139,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,"Other type of vessel (dredger, research vessel, other)",GT3000-3999,From 3 000 to 3 999 gross tonnage,0,0,6,9
portvessels.fid-4b2aae4e_16e5c9d12f3_-2138,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Specialised carrier,GT500-999,From 500 to 999 gross tonnage,0,0,3,11
portvessels.fid-4b2aae4e_16e5c9d12f3_-2137,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,"Other type of vessel (dredger, research vessel, other)",GT500-999,From 500 to 999 gross tonnage,0,0,3,9
portvessels.fid-4b2aae4e_16e5c9d12f3_-2136,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,"Other type of vessel (dredger, research vessel, other)",TOTAL,Total,0,0,0,9
portvessels.fid-4b2aae4e_16e5c9d12f3_-2135,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Passenger ship (excluding cruise ship),GT10000-19999,From 10 000 to 19 999 gross tonnage,0,0,13,10
portvessels.fid-4b2aae4e_16e5c9d12f3_-2134,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Passenger ship (excluding cruise ship),GT1000-1999,From 1 000 to 1 999 gross tonnage,0,0,4,10
portvessels.fid-4b2aae4e_16e5c9d12f3_-2133,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Passenger ship (excluding cruise ship),GT100-499,From 100 to 499 gross tonnage,0,0,2,10
portvessels.fid-4b2aae4e_16e5c9d12f3_-2132,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Passenger ship (excluding cruise ship),GT20000-29999,From 20 000 to 29 999 gross tonnage,0,0,14,10
portvessels.fid-4b2aae4e_16e5c9d12f3_-2131,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Passenger ship (excluding cruise ship),GT2000-2999,From 2 000 to 2 999 gross tonnage,0,0,5,10
portvessels.fid-4b2aae4e_16e5c9d12f3_-2130,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Passenger ship (excluding cruise ship),GT30000-39999,From 30 000 to 39 999 gross tonnage,0,0,15,10
portvessels.fid-4b2aae4e_16e5c9d12f3_-212f,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Passenger ship (excluding cruise ship),GT3000-3999,From 3 000 to 3 999 gross tonnage,0,0,6,10
portvessels.fid-4b2aae4e_16e5c9d12f3_-212e,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Passenger ship (excluding cruise ship),GT5000-5999,From 5 000 to 5 999 gross tonnage,0,0,8,10
portvessels.fid-4b2aae4e_16e5c9d12f3_-212d,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Passenger ship (excluding cruise ship),GT7000-7999,From 7 000 to 7 999 gross tonnage,0,0,10,10
portvessels.fid-4b2aae4e_16e5c9d12f3_-212c,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Passenger ship (excluding cruise ship),GT8000-8999,From 8 000 to 8 999 gross tonnage,0,0,11,10
portvessels.fid-4b2aae4e_16e5c9d12f3_-212b,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Passenger ship (excluding cruise ship),GT9000-9999,From 9 000 to 9 999 gross tonnage,0,0,12,10
portvessels.fid-4b2aae4e_16e5c9d12f3_-212a,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Specialised carrier,GT_GE300000,300 000 gross tonnage or over,0,0,23,11
portvessels.fid-4b2aae4e_16e5c9d12f3_-2129,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Specialised carrier,GT100000-149999,From 100 000 to 149 999 gross tonnage,0,0,19,11
portvessels.fid-4b2aae4e_16e5c9d12f3_-2128,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Specialised carrier,GT10000-19999,From 10 000 to 19 999 gross tonnage,0,0,13,11
portvessels.fid-4b2aae4e_16e5c9d12f3_-2127,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Specialised carrier,GT1000-1999,From 1 000 to 1 999 gross tonnage,0,0,4,11
portvessels.fid-4b2aae4e_16e5c9d12f3_-2126,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Specialised carrier,GT100-499,From 100 to 499 gross tonnage,0,0,2,11
portvessels.fid-4b2aae4e_16e5c9d12f3_-2125,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Specialised carrier,GT150000-199999,From 150 000 to 199 999 gross tonnage,0,0,20,11
portvessels.fid-4b2aae4e_16e5c9d12f3_-2124,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Specialised carrier,GT200000-249999,From 200 000 to 249 999 gross tonnage,0,0,21,11
portvessels.fid-4b2aae4e_16e5c9d12f3_-2123,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Specialised carrier,GT20000-29999,From 20 000 to 29 999 gross tonnage,0,0,14,11
portvessels.fid-4b2aae4e_16e5c9d12f3_-2122,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Specialised carrier,GT2000-2999,From 2 000 to 2 999 gross tonnage,0,0,5,11
portvessels.fid-4b2aae4e_16e5c9d12f3_-2121,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Specialised carrier,GT250000-299999,From 250 000 to 299 999 gross tonnage,0,0,22,11
portvessels.fid-4b2aae4e_16e5c9d12f3_-2120,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Specialised carrier,GT30000-39999,From 30 000 to 39 999 gross tonnage,0,0,15,11
portvessels.fid-4b2aae4e_16e5c9d12f3_-211f,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Specialised carrier,GT3000-3999,From 3 000 to 3 999 gross tonnage,0,0,6,11
portvessels.fid-4b2aae4e_16e5c9d12f3_-211e,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Specialised carrier,GT40000-49999,From 40 000 to 49 999 gross tonnage,0,0,16,11
portvessels.fid-4b2aae4e_16e5c9d12f3_-211d,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Specialised carrier,GT50000-79999,From 50 000 to 79 999 gross tonnage,0,0,17,11
portvessels.fid-4b2aae4e_16e5c9d12f3_-211c,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Specialised carrier,GT5000-5999,From 5 000 to 5 999 gross tonnage,0,0,8,11
portvessels.fid-4b2aae4e_16e5c9d12f3_-211b,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Total,GT100000-149999,From 100 000 to 149 999 gross tonnage,0,0,19,14
portvessels.fid-4b2aae4e_16e5c9d12f3_-211a,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Total,GT10000-19999,From 10 000 to 19 999 gross tonnage,0,0,13,14
portvessels.fid-4b2aae4e_16e5c9d12f3_-2119,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Total,GT1000-1999,From 1 000 to 1 999 gross tonnage,0,0,4,14
portvessels.fid-4b2aae4e_16e5c9d12f3_-2118,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Total,GT100-499,From 100 to 499 gross tonnage,0,0,2,14
portvessels.fid-4b2aae4e_16e5c9d12f3_-2117,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Total,GT150000-199999,From 150 000 to 199 999 gross tonnage,0,0,20,14
portvessels.fid-4b2aae4e_16e5c9d12f3_-2116,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Total,GT200000-249999,From 200 000 to 249 999 gross tonnage,0,0,21,14
portvessels.fid-4b2aae4e_16e5c9d12f3_-2115,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Total,GT20000-29999,From 20 000 to 29 999 gross tonnage,0,0,14,14
portvessels.fid-4b2aae4e_16e5c9d12f3_-2114,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Total,GT2000-2999,From 2 000 to 2 999 gross tonnage,0,0,5,14
portvessels.fid-4b2aae4e_16e5c9d12f3_-2113,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Total,GT30000-39999,From 30 000 to 39 999 gross tonnage,0,0,15,14
portvessels.fid-4b2aae4e_16e5c9d12f3_-2112,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Total,GT3000-3999,From 3 000 to 3 999 gross tonnage,0,0,6,14
portvessels.fid-4b2aae4e_16e5c9d12f3_-2111,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Total,GT40000-49999,From 40 000 to 49 999 gross tonnage,0,0,16,14
portvessels.fid-4b2aae4e_16e5c9d12f3_-2110,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Total,GT4000-4999,From 4 000 to 4 999 gross tonnage,0,0,7,14
portvessels.fid-4b2aae4e_16e5c9d12f3_-210f,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Total,GT50000-79999,From 50 000 to 79 999 gross tonnage,0,0,17,14
portvessels.fid-4b2aae4e_16e5c9d12f3_-210e,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Total,GT5000-5999,From 5 000 to 5 999 gross tonnage,0,0,8,14
portvessels.fid-4b2aae4e_16e5c9d12f3_-210d,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Total,GT500-999,From 500 to 999 gross tonnage,0,0,3,14
portvessels.fid-4b2aae4e_16e5c9d12f3_-210c,73,FRFEC,2110,3,POINT (49.764709473 0.364685059000067),2011,FR_1FRFEC,FR,Fécamp,Total,GT6000-6999,From 6 000 to 6 999 gross tonnage,0,0,9,14
